"acrePrice","region","improvements","year","acres","tillable","financing","crpPct","productivity"
2013,"South West",0,2007,75,96,"seller_financed",5,42
2664,"South West",0,2007,113,99,"title_transfer",0,54
1939,"South West",0,2006,68,94,"title_transfer",0,64
2500,"South West",0,2007,40,98,"title_transfer",0,64
10357,"South West",0,2006,14,100,"title_transfer",0,77
5832,"South West",35,2007,115,95,"title_transfer",0,72
2731,"South West",0,2007,80,82,"title_transfer",0,64
3000,"South West",0,2007,20,90,"title_transfer",0,77
1782,"South West",0,2007,40,52,"title_transfer",0,63
6045,"South West",0,2007,4,75,"title_transfer",0,65
4429,"South West",0,2008,120,98,"title_transfer",0,73
4199,"South West",0,2008,78,96,"seller_financed",0,75
3840,"South West",0,2008,21,81,"seller_financed",0,70
5189,"South West",0,2008,55,98,"title_transfer",0,80
3487,"South West",0,2008,114,96,"seller_financed",0,77
2877,"South West",0,2008,146,98,"title_transfer",0,45
4323,"South West",0,2008,121,99,"title_transfer",0,75
5056,"South West",2,2008,158,97,"title_transfer",0,81
3086,"South West",0,2008,7,86,"title_transfer",14,89
4666,"South West",0,2008,138,99,"title_transfer",0,80
3807,"South West",0,2008,40,98,"title_transfer",0,79
3902,"South West",0,2008,48,96,"title_transfer",0,77
3707,"South West",0,2008,75,97,"title_transfer",0,73
2799,"South West",0,2008,39,92,"title_transfer",0,71
3622,"South West",6,2007,119,90,"title_transfer",0,85
4052,"South West",0,2008,80,98,"title_transfer",0,87
3286,"South West",0,2008,213,98,"title_transfer",0,73
1320,"South West",1,2007,160,68,"title_transfer",0,40
2075,"South West",0,2008,80,98,"title_transfer",92,43
3146,"South West",0,2008,151,98,"title_transfer",0,53
3144,"South West",0,2008,115,98,"title_transfer",0,58
2887,"South West",0,2008,151,99,"title_transfer",0,61
3440,"South West",0,2007,155,97,"seller_financed",0,76
3790,"South West",0,2008,15,100,"title_transfer",0,77
4155,"South West",11,2008,96,74,"title_transfer",0,76
3475,"South West",0,2007,160,96,"title_transfer",0,72
3108,"South West",0,2008,74,99,"title_transfer",0,64
4015,"South West",0,2008,160,96,"title_transfer",0,81
2074,"South West",0,2008,162,90,"title_transfer",0,67
5853,"South West",14,2008,80,95,"title_transfer",0,73
3916,"South West",0,2008,119,70,"title_transfer",0,78
4200,"South West",0,2008,75,95,"title_transfer",0,74
4000,"South West",0,2009,12,100,"title_transfer",0,75
4900,"South West",0,2009,40,100,"title_transfer",0,75
4500,"South West",0,2009,80,98,"title_transfer",0,82
4145,"South West",0,2009,117,97,"title_transfer",0,74
5733,"South West",0,2008,150,98,"title_transfer",0,82
4600,"South West",0,2008,80,92,"title_transfer",0,70
5000,"South West",0,2008,80,99,"title_transfer",0,82
5300,"South West",0,2009,80,99,"title_transfer",0,88
3600,"South West",0,2009,50,100,"title_transfer",0,75
5200,"South West",0,2008,40,100,"title_transfer",0,76
5263,"South West",0,2009,76,99,"title_transfer",0,74
4460,"South West",0,2008,74,88,"title_transfer",0,67
4499,"South West",0,2008,80,98,"title_transfer",0,73
4499,"South West",0,2008,80,99,"title_transfer",0,80
6388,"South West",0,2008,67,96,"title_transfer",0,72
3900,"South West",0,2009,80,99,"title_transfer",0,76
3690,"South West",0,2009,73,96,"title_transfer",0,67
3300,"South West",0,2008,120,82,"title_transfer",0,66
4946,"South West",0,2008,115,96,"seller_financed",0,71
5016,"South West",0,2008,152,98,"title_transfer",0,66
2999,"South West",0,2009,160,99,"seller_financed",0,48
2750,"South West",0,2009,47,100,"title_transfer",0,54
4807,"South West",0,2008,58,98,"seller_financed",0,75
5346,"South West",0,2008,221,99,"seller_financed",0,77
4636,"South West",0,2009,80,96,"seller_financed",0,75
4700,"South West",0,2008,80,99,"title_transfer",0,71
3968,"South West",0,2009,47,96,"title_transfer",0,83
4362,"South West",0,2009,73,96,"seller_financed",0,68
4110,"South West",0,2010,163,93,"title_transfer",0,76
2863,"South West",0,2009,78,79,"title_transfer",0,74
4138,"South West",0,2009,29,55,"title_transfer",0,86
5114,"South West",0,2009,70,100,"title_transfer",0,83
4200,"South West",0,2010,40,98,"title_transfer",0,79
2409,"South West",0,2010,11,82,"title_transfer",0,53
4000,"South West",0,2010,80,98,"title_transfer",0,75
2500,"South West",0,2009,40,90,"title_transfer",0,49
2773,"South West",0,2009,71,94,"title_transfer",0,44
2500,"South West",0,2009,40,98,"title_transfer",0,44
2438,"South West",0,2010,160,96,"title_transfer",0,47
4200,"South West",0,2009,80,98,"title_transfer",0,69
4775,"South West",0,2010,76,99,"title_transfer",0,78
4813,"South West",0,2010,160,98,"seller_financed",0,79
5650,"South West",0,2010,72,96,"title_transfer",0,80
5524,"South West",0,2010,80,96,"title_transfer",0,79
5418,"South West",0,2010,78,94,"title_transfer",0,76
5029,"South West",8,2010,111,97,"title_transfer",0,76
5018,"South West",0,2010,104,91,"title_transfer",0,74
5503,"South West",0,2010,73,100,"title_transfer",0,75
3600,"South West",0,2010,55,95,"title_transfer",0,78
4873,"South West",0,2011,80,99,"title_transfer",0,60
3506,"South West",0,2010,142,97,"title_transfer",0,50
3906,"South West",0,2010,233,94,"title_transfer",0,62
3125,"South West",0,2011,16,88,"title_transfer",0,76
4827,"South West",0,2010,80,95,"title_transfer",0,76
3636,"South West",0,2010,121,74,"title_transfer",0,76
1684,"South West",0,2011,19,89,"title_transfer",0,27
4457,"South West",0,2010,40,95,"title_transfer",0,78
3562,"South West",0,2011,78,82,"seller_financed",0,78
4059,"South West",0,2011,51,94,"title_transfer",0,41
6783,"South West",0,2010,40,100,"title_transfer",0,87
5553,"South West",0,2011,98,99,"title_transfer",0,80
6097,"South West",0,2010,120,97,"title_transfer",0,79
4101,"South West",5,2010,168,93,"title_transfer",0,55
4838,"South West",0,2011,80,98,"title_transfer",0,50
6526,"South West",0,2010,109,100,"title_transfer",0,74
6108,"South West",0,2010,71,96,"title_transfer",0,78
1140,"Northwest",0,2002,160,98,"title_transfer",0,64
1175,"Northwest",0,2002,80,99,"title_transfer",0,62
1061,"Northwest",0,2002,400,96,"title_transfer",0,65
1287,"Northwest",0,2003,75,92,"seller_financed",0,65
1202,"Northwest",0,2002,158,96,"title_transfer",0,69
1456,"Northwest",0,2003,149,97,"title_transfer",0,70
960,"Northwest",0,2002,160,96,"title_transfer",0,69
1146,"Northwest",0,2002,251,93,"title_transfer",0,70
1034,"Northwest",0,2002,236,90,"title_transfer",0,75
998,"Northwest",0,2003,129,97,"title_transfer",0,70
762,"Northwest",0,2003,156,93,"title_transfer",0,58
738,"Northwest",0,2003,159,94,"seller_financed",0,62
988,"Northwest",0,2003,145,97,"title_transfer",0,72
774,"Northwest",0,2003,31,71,"title_transfer",0,68
1300,"Northwest",0,2003,395,98,"title_transfer",0,68
1206,"Northwest",0,2003,160,98,"title_transfer",0,73
902,"Northwest",0,2004,151,79,"title_transfer",0,56
1075,"Northwest",0,2003,160,98,"seller_financed",0,60
841,"Northwest",0,2003,80,96,"title_transfer",0,65
903,"Northwest",0,2004,339,83,"seller_financed",0,69
1591,"Northwest",0,2004,160,98,"title_transfer",0,65
1164,"Northwest",0,2003,263,95,"title_transfer",0,NA
1478,"Northwest",0,2004,157,91,"title_transfer",0,68
1447,"Northwest",0,2004,147,95,"title_transfer",0,69
1755,"Northwest",31,2004,240,93,"title_transfer",0,68
757,"Northwest",0,2003,180,92,"title_transfer",0,60
1057,"Northwest",0,2004,70,96,"title_transfer",0,59
1356,"Northwest",0,2004,160,98,"title_transfer",0,69
723,"Northwest",0,2004,40,100,"title_transfer",0,29
1328,"Northwest",0,2005,320,97,"title_transfer",0,60
669,"Northwest",0,2005,40,88,"title_transfer",0,28
1929,"Northwest",0,2005,320,98,"title_transfer",0,62
1249,"Northwest",0,2005,405,66,"seller_financed",1,66
1493,"Northwest",0,2004,65,95,"seller_financed",0,62
1669,"Northwest",0,2005,160,98,"title_transfer",0,70
1483,"Northwest",0,2004,320,96,"title_transfer",0,63
1486,"Northwest",0,2005,160,96,"title_transfer",0,64
1799,"Northwest",0,2005,160,98,"title_transfer",0,66
1201,"Northwest",0,2004,160,98,"title_transfer",0,71
1930,"Northwest",0,2004,317,97,"title_transfer",0,62
1598,"Northwest",0,2004,158,98,"title_transfer",0,66
1393,"Northwest",0,2004,61,87,"title_transfer",0,69
1642,"Northwest",0,2005,160,98,"title_transfer",0,68
1649,"Northwest",0,2004,160,99,"title_transfer",0,71
1250,"Northwest",0,2005,200,86,"seller_financed",0,66
500,"Northwest",0,2005,25,NA,"title_transfer",0,NA
2468,"Northwest",18,2006,160,91,"title_transfer",0,64
1675,"Northwest",0,2006,160,98,"title_transfer",0,67
1328,"Northwest",0,2005,79,99,"title_transfer",0,71
1311,"Northwest",1,2005,80,89,"title_transfer",0,69
1686,"Northwest",0,2006,318,92,"title_transfer",1,66
1758,"Northwest",0,2006,480,98,"title_transfer",0,70
1870,"Northwest",0,2005,80,98,"seller_financed",0,69
1828,"Northwest",0,2006,228,98,"title_transfer",0,69
1913,"Northwest",0,2006,160,97,"title_transfer",0,71
1796,"Northwest",0,2006,131,82,"seller_financed",0,73
1497,"Northwest",0,2006,154,97,"seller_financed",0,62
1899,"Northwest",0,2007,79,99,"seller_financed",0,62
1950,"Northwest",0,2007,243,99,"seller_financed",0,62
1446,"Northwest",0,2007,77,95,"title_transfer",0,65
2297,"Northwest",0,2007,80,96,"title_transfer",0,67
2172,"Northwest",0,2007,152,100,"title_transfer",0,71
2498,"Northwest",10,2007,308,96,"title_transfer",0,NA
1966,"Northwest",0,2006,117,99,"title_transfer",0,70
2031,"Northwest",0,2007,160,99,"title_transfer",0,65
2031,"Northwest",0,2007,160,99,"title_transfer",0,65
2099,"Northwest",0,2007,155,100,"title_transfer",0,68
1994,"Northwest",0,2007,149,91,"title_transfer",0,67
2122,"Northwest",0,2007,80,98,"seller_financed",0,73
2043,"Northwest",0,2007,200,97,"title_transfer",0,68
2063,"Northwest",10,2007,198,94,"title_transfer",0,61
1701,"Northwest",0,2006,225,94,"title_transfer",0,66
2188,"Northwest",0,2007,80,99,"title_transfer",0,68
1716,"Northwest",0,2007,86,97,"title_transfer",0,62
1846,"Northwest",0,2007,200,93,"title_transfer",60,73
1545,"Northwest",0,2007,160,98,"title_transfer",0,73
2944,"Northwest",0,2008,286,98,"title_transfer",0,64
2855,"Northwest",0,2008,80,99,"title_transfer",0,63
2279,"Northwest",0,2008,80,94,"title_transfer",0,66
1804,"Northwest",0,2008,80,96,"title_transfer",0,63
2000,"Northwest",0,2008,80,98,"title_transfer",0,64
2493,"Northwest",0,2008,396,96,"seller_financed",0,69
2759,"Northwest",0,2007,150,97,"title_transfer",0,70
2557,"Northwest",0,2007,315,94,"title_transfer",0,68
1999,"Northwest",0,2008,160,92,"title_transfer",0,65
2116,"Northwest",0,2008,146,95,"title_transfer",0,63
2592,"Northwest",0,2008,80,95,"title_transfer",0,58
3070,"Northwest",30,2008,47,51,"title_transfer",0,62
2597,"Northwest",0,2007,157,100,"title_transfer",0,68
2591,"Northwest",0,2008,160,95,"seller_financed",0,62
3069,"Northwest",0,2008,160,99,"title_transfer",0,66
2753,"Northwest",0,2008,320,98,"title_transfer",0,66
1886,"Northwest",10,2007,161,48,"seller_financed",0,65
1875,"Northwest",0,2008,160,98,"title_transfer",0,56
1443,"Northwest",0,2008,80,99,"title_transfer",0,59
3194,"Northwest",0,2008,239,94,"title_transfer",0,67
2250,"Northwest",0,2008,306,98,"title_transfer",0,68
2688,"Northwest",0,2008,80,99,"title_transfer",0,71
2313,"Northwest",0,2008,320,97,"title_transfer",0,62
2300,"Northwest",0,2008,40,95,"title_transfer",0,67
1755,"Northwest",3,2008,320,87,"title_transfer",0,66
2726,"Northwest",0,2008,320,98,"title_transfer",0,67
2885,"Northwest",0,2008,80,98,"title_transfer",0,74
2075,"Northwest",0,2007,160,95,"title_transfer",6,73
1491,"Northwest",0,2007,160,88,"title_transfer",15,70
2719,"Northwest",0,2008,102,86,"title_transfer",0,71
2544,"Northwest",0,2008,116,95,"title_transfer",0,72
2715,"Northwest",0,2008,60,85,"title_transfer",0,73
1462,"Northwest",0,2008,80,99,"title_transfer",100,77
1462,"Northwest",0,2008,80,98,"title_transfer",100,77
2869,"Northwest",5,2009,61,82,"title_transfer",26,65
1284,"Northwest",0,2009,70,97,"title_transfer",99,60
2819,"Northwest",0,2008,160,98,"title_transfer",0,63
2999,"Northwest",0,2008,154,97,"title_transfer",0,64
3000,"Northwest",0,2008,155,97,"title_transfer",0,64
2811,"Northwest",0,2009,323,99,"title_transfer",0,69
2599,"Northwest",0,2009,95,91,"title_transfer",0,71
3000,"Northwest",0,2009,40,100,"seller_financed",0,73
3000,"Northwest",0,2009,20,95,"seller_financed",0,73
3000,"Northwest",0,2009,135,99,"seller_financed",0,69
2150,"Northwest",2,2008,640,97,"title_transfer",0,72
2350,"Northwest",0,2008,234,99,"title_transfer",0,62
2852,"Northwest",0,2009,61,97,"seller_financed",0,72
2659,"Northwest",0,2009,151,99,"title_transfer",0,69
2917,"Northwest",0,2008,480,98,"title_transfer",2,70
2936,"Northwest",0,2009,126,93,"title_transfer",0,70
3241,"Northwest",0,2008,79,92,"title_transfer",0,69
2827,"Northwest",0,2008,75,97,"title_transfer",0,62
2716,"Northwest",0,2008,92,96,"title_transfer",0,65
2441,"Northwest",0,2010,80,NA,"title_transfer",0,64
2850,"Northwest",0,2010,125,NA,"title_transfer",0,63
2326,"Northwest",0,2010,80,NA,"title_transfer",0,74
2312,"Northwest",0,2010,160,96,"title_transfer",0,72
2609,"Northwest",0,2009,946,96,"title_transfer",0,65
2625,"Northwest",0,2010,160,98,"title_transfer",0,67
1772,"Northwest",0,2010,202,89,"seller_financed",23,66
3434,"Northwest",0,2010,99,98,"title_transfer",0,71
2462,"Northwest",0,2009,221,95,"title_transfer",0,65
3400,"Northwest",0,2010,220,86,"title_transfer",0,68
4156,"Northwest",0,2011,320,97,"title_transfer",0,68
3483,"Northwest",0,2011,160,99,"title_transfer",0,69
3000,"Northwest",0,2010,40,98,"title_transfer",0,70
2388,"Northwest",0,2011,75,97,"seller_financed",0,60
2875,"Northwest",0,2010,80,96,"title_transfer",0,65
3359,"Northwest",0,2011,160,98,"seller_financed",0,69
4205,"Northwest",0,2011,200,98,"title_transfer",0,65
3247,"Northwest",0,2011,308,99,"title_transfer",0,58
3029,"Northwest",0,2011,275,99,"title_transfer",0,67
3000,"Northwest",0,2010,320,98,"title_transfer",0,53
2216,"Northwest",0,2010,282,95,"title_transfer",0,63
3188,"Northwest",0,2011,71,100,"title_transfer",0,62
2909,"Northwest",0,2010,480,92,"title_transfer",0,72
2447,"Northwest",0,2010,119,96,"title_transfer",0,40
2115,"Northwest",0,2011,260,70,"title_transfer",0,70
3400,"Northwest",0,2010,160,98,"title_transfer",0,73
2498,"West Central",30,2002,120,75,"seller_financed",0,NA
1734,"West Central",0,2002,121,51,"title_transfer",0,NA
1926,"West Central",0,2003,120,60,"title_transfer",0,NA
1805,"West Central",0,2002,96,44,"title_transfer",0,NA
2987,"West Central",9,2003,119,18,"title_transfer",0,NA
2194,"West Central",12,2003,40,88,"title_transfer",0,NA
1544,"West Central",0,2003,60,42,"title_transfer",0,NA
2127,"West Central",24,2002,109,30,"title_transfer",0,NA
2036,"West Central",17,2003,163,80,"seller_financed",0,NA
559,"West Central",0,2003,121,26,"title_transfer",0,NA
2438,"West Central",0,2003,40,NA,"title_transfer",0,NA
1780,"West Central",0,2003,163,83,"title_transfer",0,NA
1955,"West Central",6,2002,400,80,"title_transfer",0,NA
2418,"West Central",0,2003,60,92,"title_transfer",0,NA
1902,"West Central",0,2002,66,79,"title_transfer",0,NA
1895,"West Central",0,2002,71,85,"title_transfer",0,NA
2061,"West Central",0,2003,60,73,"title_transfer",0,NA
2319,"West Central",0,2002,42,12,"title_transfer",0,NA
1650,"West Central",0,2003,78,37,"title_transfer",0,NA
1871,"West Central",29,2003,156,49,"title_transfer",0,NA
1864,"West Central",9,2002,160,64,"seller_financed",0,NA
2131,"West Central",0,2003,36,11,"title_transfer",0,NA
1910,"West Central",0,2003,144,72,"title_transfer",0,NA
2264,"West Central",0,2003,108,11,"title_transfer",0,NA
2400,"West Central",0,2003,16,94,"title_transfer",0,NA
7409,"West Central",46,2003,38,92,"title_transfer",0,NA
2150,"West Central",0,2003,186,4,"title_transfer",0,NA
2807,"West Central",0,2002,130,62,"title_transfer",0,NA
2008,"West Central",0,2004,95,13,"title_transfer",0,NA
2080,"West Central",0,2004,40,12,"title_transfer",0,NA
2529,"West Central",0,2003,46,33,"title_transfer",0,NA
7283,"West Central",78,2004,53,NA,"title_transfer",0,NA
1918,"West Central",0,2004,105,NA,"title_transfer",0,NA
1712,"West Central",0,2003,68,37,"title_transfer",0,NA
2839,"West Central",0,2004,40,92,"title_transfer",0,NA
1769,"West Central",0,2004,60,12,"seller_financed",0,NA
2761,"West Central",0,2004,40,38,"title_transfer",0,NA
5122,"West Central",47,2004,40,NA,"title_transfer",0,NA
3222,"West Central",20,2004,289,21,"seller_financed",0,NA
1000,"West Central",0,2003,7,NA,"title_transfer",0,NA
1893,"West Central",0,2004,40,38,"seller_financed",0,NA
2793,"West Central",0,2004,71,48,"title_transfer",0,NA
4214,"West Central",52,2004,39,41,"title_transfer",0,NA
2197,"West Central",0,2004,56,77,"title_transfer",0,NA
1770,"West Central",0,2004,170,74,"title_transfer",0,NA
6970,"West Central",52,2004,52,NA,"title_transfer",0,NA
2531,"West Central",0,2004,71,85,"title_transfer",0,NA
1914,"West Central",0,2004,40,45,"title_transfer",0,NA
2788,"West Central",0,2004,153,44,"title_transfer",0,NA
7024,"West Central",58,2003,35,80,"title_transfer",0,NA
2607,"West Central",0,2004,75,33,"title_transfer",0,NA
4972,"West Central",0,2004,30,50,"title_transfer",0,NA
1894,"West Central",0,2004,67,16,"title_transfer",0,NA
4854,"West Central",64,2004,66,56,"title_transfer",0,NA
7083,"West Central",0,2004,12,100,"title_transfer",0,NA
3276,"West Central",0,2004,60,43,"title_transfer",0,NA
2543,"West Central",0,2004,23,9,"title_transfer",0,NA
2571,"West Central",0,2005,40,95,"seller_financed",0,NA
3310,"West Central",16,2005,210,82,"title_transfer",0,NA
3413,"West Central",0,2005,45,22,"title_transfer",0,NA
4297,"West Central",0,2005,48,25,"title_transfer",0,NA
2391,"West Central",15,2005,133,9,"title_transfer",0,NA
3766,"West Central",4,2005,62,40,"title_transfer",0,NA
3056,"West Central",38,2005,100,48,"title_transfer",0,NA
