"Carrier","FlightNo","Destination","DepartTime","FlightLength","Delay","Delayed30"
"AA",333,"ORD","Noon-4pm",160,0,"No"
"AA",335,"ORD","Noon-4pm",165,61,"Yes"
"AA",337,"ORD","Noon-4pm",159,0,"No"
"AA",341,"ORD","4-8pm",160,21,"No"
"AA",345,"ORD","4-8pm",155,39,"Yes"
"AA",347,"ORD","4-8pm",168,31,"Yes"
"AA",353,"ORD","4-8pm",155,127,"Yes"
"AA",363,"ORD","4-8pm",155,90,"Yes"
"AA",371,"ORD","8-Mid",154,66,"Yes"
"AA",413,"MIA","4-8am",183,-5,"No"
"AA",599,"MIA","8-Noon",189,-2,"No"
"AA",611,"BNA","8-Noon",145,-4,"No"
"AA",701,"DFW","4-8am",213,-6,"No"
"AA",707,"DFW","4-8am",214,-6,"No"
"AA",709,"DFW","8-Noon",225,-3,"No"
"AA",713,"DFW","8-Noon",229,-8,"No"
"AA",721,"DFW","8-Noon",230,-3,"No"
"AA",731,"DFW","8-Noon",224,-1,"No"
"AA",739,"DFW","8-Noon",225,0,"No"
"AA",743,"DFW","Noon-4pm",228,16,"No"
"AA",745,"DFW","Noon-4pm",228,-6,"No"
"AA",751,"DFW","Noon-4pm",235,71,"Yes"
"AA",753,"DFW","Noon-4pm",238,-5,"No"
"AA",759,"DFW","Noon-4pm",235,-8,"No"
"AA",763,"DFW","4-8pm",233,214,"Yes"
"AA",785,"DFW","4-8pm",235,4,"No"
"AA",787,"DFW","4-8pm",228,162,"Yes"
"AA",791,"DFW","8-Mid",210,57,"Yes"
"AA",1084,"STL","8-Mid",160,60,"Yes"
"AA",1423,"MIA","Noon-4pm",195,24,"No"
"AA",1551,"BNA","4-8pm",150,110,"Yes"
"AA",1559,"MIA","4-8pm",199,22,"No"
"AA",1685,"MIA","4-8am",178,10,"No"
"AA",1709,"MIA","8-Mid",180,53,"Yes"
"AA",1741,"BNA","Noon-4pm",150,-8,"No"
"AA",1757,"STL","8-Noon",164,-5,"No"
"AA",1855,"STL","8-Noon",160,-5,"No"
"AA",2011,"MIA","4-8pm",195,33,"Yes"
"AA",2015,"MIA","8-Noon",190,-3,"No"
"AA",2093,"MIA","Noon-4pm",195,-3,"No"
"AA",2223,"STL","4-8pm",168,-3,"No"
"AA",2255,"MIA","4-8am",170,0,"No"
"AA",301,"ORD","4-8am",140,-1,"No"
"AA",303,"ORD","4-8am",145,-4,"No"
"AA",305,"ORD","4-8am",140,-6,"No"
"AA",309,"ORD","4-8am",140,15,"No"
"AA",313,"ORD","8-Noon",150,44,"Yes"
"AA",319,"ORD","8-Noon",150,24,"No"
"AA",321,"ORD","8-Noon",150,-8,"No"
"AA",327,"ORD","Noon-4pm",150,4,"No"
"AA",329,"ORD","Noon-4pm",150,-8,"No"
"AA",333,"ORD","Noon-4pm",160,-3,"No"
"AA",335,"ORD","Noon-4pm",165,-2,"No"
"AA",337,"ORD","Noon-4pm",159,34,"Yes"
"AA",341,"ORD","4-8pm",160,2,"No"
"AA",345,"ORD","4-8pm",155,0,"No"
"AA",347,"ORD","4-8pm",168,-2,"No"
"AA",353,"ORD","4-8pm",155,22,"No"
"AA",363,"ORD","4-8pm",155,104,"Yes"
"AA",371,"ORD","8-Mid",154,34,"Yes"
"AA",413,"MIA","4-8am",183,-2,"No"
"AA",599,"MIA","8-Noon",189,1,"No"
"AA",611,"BNA","8-Noon",145,-6,"No"
"AA",701,"DFW","4-8am",213,42,"Yes"
"AA",707,"DFW","4-8am",214,2,"No"
"AA",709,"DFW","8-Noon",225,0,"No"
"AA",713,"DFW","8-Noon",229,-7,"No"
"AA",721,"DFW","8-Noon",230,6,"No"
"AA",731,"DFW","8-Noon",224,3,"No"
"AA",739,"DFW","8-Noon",225,-3,"No"
"AA",743,"DFW","Noon-4pm",228,-4,"No"
"AA",745,"DFW","Noon-4pm",228,-9,"No"
"AA",751,"DFW","Noon-4pm",235,-7,"No"
"AA",753,"DFW","Noon-4pm",238,-8,"No"
"AA",759,"DFW","Noon-4pm",235,-1,"No"
"AA",763,"DFW","4-8pm",233,108,"Yes"
"AA",785,"DFW","4-8pm",235,-2,"No"
"AA",787,"DFW","4-8pm",228,153,"Yes"
"AA",791,"DFW","8-Mid",210,-8,"No"
"AA",1084,"STL","8-Mid",160,12,"No"
"AA",1423,"MIA","Noon-4pm",195,283,"Yes"
"AA",1551,"BNA","4-8pm",150,-9,"No"
"AA",1559,"MIA","4-8pm",199,17,"No"
"AA",1685,"MIA","4-8am",178,3,"No"
"AA",1709,"MIA","8-Mid",180,10,"No"
"AA",1741,"BNA","Noon-4pm",150,-5,"No"
"AA",1757,"STL","8-Noon",164,-10,"No"
"AA",1855,"STL","8-Noon",160,79,"Yes"
"AA",2011,"MIA","4-8pm",195,-4,"No"
"AA",2015,"MIA","8-Noon",190,-5,"No"
"AA",2093,"MIA","Noon-4pm",195,-5,"No"
"AA",2223,"STL","4-8pm",168,31,"Yes"
"AA",2255,"MIA","4-8am",170,12,"No"
"AA",301,"ORD","4-8am",140,-5,"No"
"AA",303,"ORD","4-8am",145,0,"No"
"AA",305,"ORD","4-8am",140,-4,"No"
"AA",309,"ORD","4-8am",140,-7,"No"
"AA",313,"ORD","8-Noon",150,0,"No"
"AA",319,"ORD","8-Noon",150,-3,"No"
"AA",321,"ORD","8-Noon",150,-3,"No"
"AA",327,"ORD","Noon-4pm",150,-10,"No"
"AA",329,"ORD","Noon-4pm",150,-6,"No"
"AA",333,"ORD","Noon-4pm",160,-9,"No"
"AA",335,"ORD","Noon-4pm",165,-4,"No"
"AA",337,"ORD","Noon-4pm",159,-10,"No"
"AA",341,"ORD","4-8pm",160,1,"No"
"AA",345,"ORD","4-8pm",155,166,"Yes"
"AA",347,"ORD","4-8pm",168,-2,"No"
"AA",353,"ORD","4-8pm",155,290,"Yes"
"AA",363,"ORD","4-8pm",155,116,"Yes"
"AA",371,"ORD","8-Mid",154,0,"No"
"AA",413,"MIA","4-8am",183,-4,"No"
"AA",599,"MIA","8-Noon",189,-7,"No"
"AA",611,"BNA","8-Noon",145,-3,"No"
"AA",701,"DFW","4-8am",213,-6,"No"
"AA",707,"DFW","4-8am",214,3,"No"
"AA",709,"DFW","8-Noon",225,-4,"No"
"AA",713,"DFW","8-Noon",229,-11,"No"
"AA",721,"DFW","8-Noon",230,-5,"No"
"AA",731,"DFW","8-Noon",224,13,"No"
"AA",739,"DFW","8-Noon",225,48,"Yes"
"AA",743,"DFW","Noon-4pm",228,-4,"No"
"AA",745,"DFW","Noon-4pm",228,-6,"No"
"AA",751,"DFW","Noon-4pm",235,-4,"No"
"AA",753,"DFW","Noon-4pm",238,-7,"No"
"AA",759,"DFW","Noon-4pm",235,163,"Yes"
"AA",763,"DFW","4-8pm",233,-1,"No"
"AA",785,"DFW","4-8pm",235,41,"Yes"
"AA",787,"DFW","4-8pm",228,290,"Yes"
"AA",791,"DFW","8-Mid",210,187,"Yes"
"AA",1084,"STL","8-Mid",160,94,"Yes"
"AA",1423,"MIA","Noon-4pm",195,66,"Yes"
"AA",1551,"BNA","4-8pm",150,14,"No"
"AA",1559,"MIA","4-8pm",199,71,"Yes"
"AA",1685,"MIA","4-8am",178,1,"No"
"AA",1709,"MIA","8-Mid",180,0,"No"
"AA",1741,"BNA","Noon-4pm",150,-6,"No"
"AA",1757,"STL","8-Noon",164,-9,"No"
"AA",1855,"STL","8-Noon",160,-2,"No"
"AA",2011,"MIA","4-8pm",195,98,"Yes"
"AA",2015,"MIA","8-Noon",190,6,"No"
"AA",2093,"MIA","Noon-4pm",195,58,"Yes"
"AA",2223,"STL","4-8pm",168,-1,"No"
"AA",2255,"MIA","4-8am",170,0,"No"
"AA",301,"ORD","4-8am",140,-9,"No"
"AA",305,"ORD","4-8am",140,-3,"No"
"AA",309,"ORD","4-8am",140,0,"No"
"AA",313,"ORD","8-Noon",150,-1,"No"
"AA",319,"ORD","8-Noon",150,-4,"No"
"AA",327,"ORD","Noon-4pm",150,-3,"No"
"AA",329,"ORD","Noon-4pm",150,-7,"No"
"AA",335,"ORD","Noon-4pm",165,-4,"No"
"AA",337,"ORD","Noon-4pm",159,-2,"No"
"AA",341,"ORD","4-8pm",160,-5,"No"
"AA",347,"ORD","4-8pm",168,-6,"No"
"AA",371,"ORD","8-Mid",154,-8,"No"
"AA",413,"MIA","4-8am",183,17,"No"
"AA",599,"MIA","8-Noon",189,2,"No"
"AA",611,"BNA","8-Noon",145,-4,"No"
"AA",701,"DFW","4-8am",213,-10,"No"
"AA",709,"DFW","8-Noon",225,-5,"No"
"AA",713,"DFW","8-Noon",229,-7,"No"
"AA",721,"DFW","8-Noon",230,-6,"No"
"AA",739,"DFW","8-Noon",225,-2,"No"
"AA",743,"DFW","Noon-4pm",228,16,"No"
"AA",745,"DFW","Noon-4pm",228,-5,"No"
"AA",751,"DFW","Noon-4pm",235,3,"No"
"AA",753,"DFW","Noon-4pm",238,75,"Yes"
"AA",759,"DFW","Noon-4pm",235,-3,"No"
"AA",763,"DFW","4-8pm",233,-5,"No"
"AA",785,"DFW","4-8pm",235,-6,"No"
"AA",787,"DFW","4-8pm",228,5,"No"
"AA",1423,"MIA","Noon-4pm",195,-1,"No"
"AA",1559,"MIA","4-8pm",199,-3,"No"
"AA",1685,"MIA","4-8am",178,4,"No"
"AA",1709,"MIA","8-Mid",180,-3,"No"
"AA",1741,"BNA","Noon-4pm",150,-8,"No"
"AA",1757,"STL","8-Noon",164,-3,"No"
"AA",2011,"MIA","4-8pm",195,12,"No"
"AA",2015,"MIA","8-Noon",190,77,"Yes"
"AA",2093,"MIA","Noon-4pm",195,42,"Yes"
"AA",2223,"STL","4-8pm",168,-4,"No"
"AA",2255,"MIA","4-8am",170,0,"No"
"AA",301,"ORD","4-8am",140,3,"No"
"AA",303,"ORD","4-8am",145,-4,"No"
"AA",309,"ORD","4-8am",140,-5,"No"
"AA",313,"ORD","8-Noon",150,9,"No"
"AA",321,"ORD","8-Noon",150,-10,"No"
"AA",327,"ORD","Noon-4pm",150,-10,"No"
"AA",329,"ORD","Noon-4pm",150,182,"Yes"
"AA",335,"ORD","Noon-4pm",165,58,"Yes"
"AA",337,"ORD","Noon-4pm",159,5,"No"
"AA",341,"ORD","4-8pm",160,20,"No"
"AA",345,"ORD","4-8pm",155,0,"No"
"AA",347,"ORD","4-8pm",168,-5,"No"
"AA",353,"ORD","4-8pm",155,-7,"No"
"AA",363,"ORD","4-8pm",155,176,"Yes"
"AA",371,"ORD","8-Mid",154,4,"No"
"AA",413,"MIA","4-8am",183,-3,"No"
"AA",599,"MIA","8-Noon",189,24,"No"
"AA",611,"BNA","8-Noon",145,-6,"No"
"AA",701,"DFW","4-8am",213,-2,"No"
"AA",707,"DFW","4-8am",214,-1,"No"
"AA",709,"DFW","8-Noon",225,-8,"No"
"AA",713,"DFW","8-Noon",229,-4,"No"
"AA",721,"DFW","8-Noon",230,-6,"No"
"AA",739,"DFW","8-Noon",225,61,"Yes"
"AA",743,"DFW","Noon-4pm",228,0,"No"
"AA",745,"DFW","Noon-4pm",228,33,"Yes"
"AA",751,"DFW","Noon-4pm",235,2,"No"
"AA",753,"DFW","Noon-4pm",238,-1,"No"
"AA",759,"DFW","Noon-4pm",235,0,"No"
"AA",763,"DFW","4-8pm",233,-4,"No"
"AA",785,"DFW","4-8pm",235,-7,"No"
"AA",787,"DFW","4-8pm",228,-2,"No"
"AA",1084,"STL","8-Mid",160,-5,"No"
"AA",1423,"MIA","Noon-4pm",195,-2,"No"
"AA",1551,"BNA","4-8pm",150,-13,"No"
"AA",1559,"MIA","4-8pm",199,12,"No"
"AA",1685,"MIA","4-8am",178,-2,"No"
"AA",1709,"MIA","8-Mid",180,2,"No"
"AA",1741,"BNA","Noon-4pm",150,-3,"No"
"AA",1757,"STL","8-Noon",164,-8,"No"
"AA",1855,"STL","8-Noon",160,0,"No"
"AA",2011,"MIA","4-8pm",195,9,"No"
"AA",2015,"MIA","8-Noon",190,31,"Yes"
"AA",2093,"MIA","Noon-4pm",195,-6,"No"
"AA",2223,"STL","4-8pm",168,-6,"No"
"AA",2255,"MIA","4-8am",170,-3,"No"
"AA",301,"ORD","4-8am",140,0,"No"
"AA",303,"ORD","4-8am",145,-3,"No"
"AA",305,"ORD","4-8am",140,0,"No"
"AA",309,"ORD","4-8am",140,2,"No"
"AA",313,"ORD","8-Noon",150,-5,"No"
"AA",319,"ORD","8-Noon",150,-2,"No"
"AA",321,"ORD","8-Noon",150,-6,"No"
"AA",327,"ORD","Noon-4pm",150,-4,"No"
"AA",329,"ORD","Noon-4pm",150,167,"Yes"
"AA",333,"ORD","Noon-4pm",160,-7,"No"
"AA",335,"ORD","Noon-4pm",165,0,"No"
"AA",337,"ORD","Noon-4pm",159,-1,"No"
"AA",341,"ORD","4-8pm",160,-5,"No"
"AA",345,"ORD","4-8pm",155,0,"No"
"AA",347,"ORD","4-8pm",168,-5,"No"
"AA",353,"ORD","4-8pm",155,0,"No"
"AA",363,"ORD","4-8pm",155,8,"No"
"AA",371,"ORD","8-Mid",154,69,"Yes"
"AA",413,"MIA","4-8am",183,-2,"No"
"AA",599,"MIA","8-Noon",189,-1,"No"
"AA",611,"BNA","8-Noon",145,-2,"No"
"AA",701,"DFW","4-8am",213,-4,"No"
"AA",707,"DFW","4-8am",214,-4,"No"
"AA",709,"DFW","8-Noon",225,15,"No"
"AA",713,"DFW","8-Noon",229,2,"No"
"AA",721,"DFW","8-Noon",230,-6,"No"
"AA",731,"DFW","8-Noon",224,-3,"No"
"AA",739,"DFW","8-Noon",225,1,"No"
"AA",743,"DFW","Noon-4pm",228,11,"No"
"AA",745,"DFW","Noon-4pm",228,-1,"No"
"AA",751,"DFW","Noon-4pm",235,1,"No"
"AA",753,"DFW","Noon-4pm",238,-4,"No"
"AA",759,"DFW","Noon-4pm",235,-10,"No"
"AA",763,"DFW","4-8pm",233,-6,"No"
"AA",785,"DFW","4-8pm",235,37,"Yes"
"AA",787,"DFW","4-8pm",228,-5,"No"
"AA",791,"DFW","8-Mid",210,-10,"No"
"AA",1084,"STL","8-Mid",160,-4,"No"
"AA",1423,"MIA","Noon-4pm",195,0,"No"
"AA",1551,"BNA","4-8pm",150,-5,"No"
"AA",1559,"MIA","4-8pm",199,190,"Yes"
"AA",1685,"MIA","4-8am",178,11,"No"
"AA",1709,"MIA","8-Mid",180,-8,"No"
"AA",1741,"BNA","Noon-4pm",150,-3,"No"
"AA",1757,"STL","8-Noon",164,-5,"No"
"AA",1855,"STL","8-Noon",160,0,"No"
"AA",2011,"MIA","4-8pm",195,-7,"No"
"AA",2015,"MIA","8-Noon",190,-3,"No"
"AA",2093,"MIA","Noon-4pm",195,-6,"No"
"AA",2223,"STL","4-8pm",168,-5,"No"
"AA",2255,"MIA","4-8am",170,-4,"No"
"AA",301,"ORD","4-8am",140,0,"No"
"AA",303,"ORD","4-8am",145,-5,"No"
"AA",305,"ORD","4-8am",140,-1,"No"
"AA",309,"ORD","4-8am",140,-2,"No"
"AA",313,"ORD","8-Noon",150,-6,"No"
"AA",319,"ORD","8-Noon",150,0,"No"
"AA",321,"ORD","8-Noon",150,-2,"No"
"AA",327,"ORD","Noon-4pm",150,0,"No"
"AA",329,"ORD","Noon-4pm",150,299,"Yes"
"AA",333,"ORD","Noon-4pm",160,284,"Yes"
"AA",335,"ORD","Noon-4pm",165,0,"No"
"AA",337,"ORD","Noon-4pm",159,30,"No"
"AA",341,"ORD","4-8pm",160,0,"No"
"AA",345,"ORD","4-8pm",155,169,"Yes"
"AA",347,"ORD","4-8pm",168,90,"Yes"
"AA",353,"ORD","4-8pm",155,0,"No"
"AA",363,"ORD","4-8pm",155,0,"No"
"AA",371,"ORD","8-Mid",154,0,"No"
"AA",413,"MIA","4-8am",183,8,"No"
"AA",599,"MIA","8-Noon",189,3,"No"
"AA",611,"BNA","8-Noon",145,-3,"No"
"AA",701,"DFW","4-8am",213,18,"No"
"AA",707,"DFW","4-8am",214,-1,"No"
"AA",709,"DFW","8-Noon",225,6,"No"
"AA",713,"DFW","8-Noon",229,-2,"No"
"AA",721,"DFW","8-Noon",230,26,"No"
"AA",731,"DFW","8-Noon",224,6,"No"
"AA",739,"DFW","8-Noon",225,28,"No"
"AA",743,"DFW","Noon-4pm",228,-3,"No"
"AA",745,"DFW","Noon-4pm",228,-1,"No"
"AA",751,"DFW","Noon-4pm",235,-4,"No"
"AA",753,"DFW","Noon-4pm",238,21,"No"
"AA",759,"DFW","Noon-4pm",235,-2,"No"
"AA",763,"DFW","4-8pm",233,10,"No"
"AA",785,"DFW","4-8pm",235,0,"No"
"AA",787,"DFW","4-8pm",228,0,"No"
"AA",791,"DFW","8-Mid",210,63,"Yes"
"AA",1084,"STL","8-Mid",160,0,"No"
"AA",1423,"MIA","Noon-4pm",195,11,"No"
"AA",1551,"BNA","4-8pm",150,0,"No"
"AA",1559,"MIA","4-8pm",199,1,"No"
"AA",1685,"MIA","4-8am",178,14,"No"
"AA",1709,"MIA","8-Mid",180,185,"Yes"
"AA",1741,"BNA","Noon-4pm",150,2,"No"
"AA",1757,"STL","8-Noon",164,-4,"No"
"AA",1855,"STL","8-Noon",160,7,"No"
"AA",2011,"MIA","4-8pm",195,10,"No"
"AA",2015,"MIA","8-Noon",190,160,"Yes"
"AA",2093,"MIA","Noon-4pm",162,250,"Yes"
"AA",2223,"STL","4-8pm",168,16,"No"
"AA",2255,"MIA","4-8am",170,-2,"No"
